ID,RECARGA
120395,0.72
13679,0.91
47605,0.78
90297,0.88
19802,0.75
123178,0.98
93842,0.72
164542,0.91
175868,0.97
194873,0.97
127749,0.94
179453,0.95
31571,0.85
31820,0.61
138758,0.97
66196,0.81
34295,0.57
175888,0.96
195560,0.89
132754,0.97
169581,0.96
206903,0.96
122303,0.96
153262,0.88
140430,0.92
75212,0.65
136132,0.97
64246,0.8
22201,0.68
89049,0.02
142901,0.95
179761,0.94
137518,0.96
129264,0.95
191850,0.91
90212,0.03
198752,0.95
180252,0.84
97722,0.56
12951,0.74
94149,0.31
42257,0.79
16364,0.83
161504,0.94
27969,0.44
173135,0.96
12947,0.77
138378,0.96
129556,0.91
51602,0.75
22495,0.83
102673,0.01
147852,0.95
21793,0.87
135274,0.97
127509,0.96
87712,0.81
105076,0.02
6527,0.75
199937,0.92
26460,0.85
42929,0.81
65004,0.71
164814,0.95
108486,0.74
82039,0.2
152638,0.96
92084,0.65
137742,0.96
191406,0.89
95679,0.8
22559,0.86
157335,0.89
66656,0.88
198836,0.91
150616,0.87
159477,0.95
158822,0.95
180212,0.97
197141,0.92
17552,0.82
91704,0.01
122782,0.96
170591,0.95
7816,0.51
204761,0.88
97757,0.81
10518,0.67
32177,0.87
63105,0.82
155019,0.96
94452,0.16
202260,0.96
155752,0.92
128852,0.95
100944,0.16
175275,0.96
128499,0.97
180914,0.97
33835,0.83
10805,0.73
17820,0.31
99440,0.86
74409,0.52
29587,0.73
144941,0.9
38275,0.88
194664,0.96
94717,0.72
20893,0.81
149039,0.96
135791,0.88
131602,0.94
112344,0.01
71046,0.78
132484,0.91
105266,0.01
19321,0.89
41683,0.59
160451,0.97
145856,0.95
130079,0.96
162413,0.96
63253,0.83
47399,0.83
182565,0.95
24362,0.8
158748,0.88
143915,0.93
41881,0.79
76448,0.55
170185,0.96
203742,0.96
119410,0.01
82136,0.36
39017,0.37
14978,0.72
92668,0.64
148795,0.97
147773,0.97
148532,0.94
35000,0.59
65100,0.88
191513,0.89
3064,0.79
204153,0.95
45285,0.78
130063,0.95
197799,0.96
60061,0.64
153109,0.97
79886,0.01
121952,0.93
113662,0.61
200562,0.96
94329,0.65
26958,0.85
84973,0.74
65887,0.71
174370,0.92
143709,0.96
146627,0.97
170030,0.98
92927,0.65
111954,0.01
128464,0.95
65567,0.66
45366,0.78
62668,0.59
103011,0.76
200249,0.94
160712,0.98
147772,0.97
183725,0.97
53144,0.69
198184,0.93
185911,0.91
191531,0.92
59482,0.74
7424,0.67
102490,0.13
63562,0.02
15148,0.79
40666,0.74
99192,0.25
90240,0.43
175431,0.97
94806,0.02
30229,0.66
119209,0.01
115437,0.03
93546,0.79
63904,0.9
190916,0.96
159696,0.95
149181,0.97
142795,0.95
135392,0.96
84223,0.02
8381,0.69
115299,0.01
37051,0.68
8766,0.63
165773,0.91
10901,0.68
144077,0.89
197787,0.95
90814,0.75
15600,0.51
188158,0.94
22020,0.79
104669,0.26
26538,0.5
122603,0.96
175618,0.94
37352,0.88
205127,0.94
69590,0.62
136029,0.97
17768,0.52
155819,0.97
167405,0.95
12575,0.65
187213,0.96
123993,0.97
175816,0.96
47387,0.78
92567,0.02
2734,0.79
2511,0.86
1611,0.79
178167,0.91
54658,0.82
186501,0.97
145794,0.97
163654,0.93
144293,0.96
48065,0.84
164630,0.92
67482,0.71
132151,0.91
198083,0.91
89094,0.43
115266,0.5
126561,0.95
97851,0.45
126979,0.94
64599,0.68
170659,0.95
29646,0.88
93205,0.82
57404,0.85
54472,0.76
90456,0.41
188169,0.91
167435,0.96
140889,0.89
9083,0.58
164957,0.95
111040,0.28
138165,0.96
18444,0.62
168827,0.97
61747,0.62
119316,0.94
137853,0.97
111278,0.12
58076,0.73
125734,0.96
84034,0.23
19625,0.87
140774,0.97
25846,0.57
160513,0.95
49041,0.78
46464,0.25
169695,0.97
160165,0.96
201741,0.89
74638,0.74
204518,0.89
203805,0.96
191349,0.86
6136,0.76
51609,0.79
79390,0.05
78075,0.66
91291,0.52
1240,0.75
199359,0.96
90394,0.01
37869,0.63
71818,0.9
68800,0.68
121830,0.3
8149,0.65
90773,0.78
119698,0.12
156728,0.97
46486,0.75
73793,0.85
148006,0.9
189348,0.95
147568,0.96
91720,0.14
16913,0.68
103620,0.82
55000,0.84
143960,0.97
103545,0.02
55012,0.74
110644,0.43
23365,0.57
201073,0.96
123716,0.95
195127,0.97
66639,0.78
41202,0.72
71066,0.48
30193,0.64
103448,0.47
46148,0.63
153193,0.97
28133,0.81
38620,0.66
92729,0.18
149472,0.97
28894,0.82
163229,0.95
59528,0.78
139476,0.94
145341,0.64
5929,0.79
184060,0.92
25930,0.65
129656,0.97
116664,0.56
178271,0.93
101562,0.39
156695,0.94
76305,0.62
206053,0.95
192897,0.97
37602,0.73
176482,0.92
103299,0.75
126239,0.96
91637,0.68
146574,0.96
32583,0.9
146608,0.96
19074,0.86
116312,0.01
59474,0.86
22277,0.8
140219,0.95
119587,0.92
132911,0.89
140853,0.95
112028,0.06
60951,0.88
40373,0.66
164372,0.97
197609,0.91
22070,0.56
106460,0.01
187647,0.95
154459,0.94
49442,0.9
60704,0.68
59490,0.76
185441,0.88
129713,0.98
122029,0.09
69153,0.8
159179,0.93
124286,0.97
148801,0.97
155020,0.97
2804,0.78
17472,0.47
120995,0.02
113214,0.76
189976,0.92
199907,0.88
55987,0.7
29496,0.86
16185,0.69
118065,0.96
146749,0.97
118326,0.92
9760,0.82
117541,0.02
15456,0.64
108335,0.3
105101,0.61
198699,0.95
58923,0.5
54910,0.7
162250,0.94
100486,0.21
19417,0.59
33121,0.62
96480,0.48
103480,0.04
183800,0.97
80932,0.59
92771,0.04
167443,0.91
162821,0.92
83444,0.06
160206,0.93
63790,0.8
207785,0.9
132733,0.94
54084,0.76
55894,0.65
174715,0.96
102129,0.01
138234,0.97
202610,0.98
7660,0.81
66999,0.84
37407,0.88
93580,0.01
16353,0.36
150544,0.97
183225,0.94
77917,0.81
13862,0.8
54096,0.67
200013,0.97
89513,0.33
105698,0.01
129850,0.95
24051,0.55
163418,0.95
37650,0.8
195592,0.96
193315,0.88
104524,0.02
124456,0.87
46806,0.62
44610,0.73
144663,0.97
171443,0.96
152573,0.95
157845,0.89
121691,0.98
121785,0.18
64499,0.65
172368,0.89
72966,0.87
174778,0.97
195745,0.96
200697,0.89
152496,0.92
195236,0.89
41078,0.79
61445,0.71
165735,0.94
17273,0.63
154091,0.93
183153,0.89
136455,0.92
101740,0.53
190991,0.96
73217,0.46
18111,0.83
158189,0.97
74394,0.72
113458,0.01
164585,0.97
202041,0.95
121604,0.09
157371,0.95
83194,0.82
141682,0.93
37974,0.76
95788,0.4
109040,0.27
98625,0.5
26276,0.84
99061,0.69
207740,0.96
95935,0.52
203209,0.94
144449,0.95
86940,0.78
69234,0.82
66622,0.68
104934,0.09
193820,0.95
141847,0.96
26842,0.9
11055,0.63
96705,0.61
45604,0.64
138860,0.92
207043,0.97
170717,0.97
77012,0.75
3800,0.69
74858,0.57
162618,0.93
55476,0.63
172626,0.97
204050,0.97
9694,0.86
73296,0.9
77169,0.81
70241,0.42
50545,0.61
136959,0.95
172417,0.96
176160,0.92
102238,0.66
19825,0.67
151967,0.97
71870,0.86
20724,0.77
99961,0.06
5287,0.71
61337,0.7
50260,0.84
208489,0.95
197826,0.97
83008,0.7
188674,0.97
95101,0.1
129735,0.97
124655,0.97
36703,0.61
207814,0.96
175352,0.92
107337,0.35
173791,0.96
68804,0.53
69294,0.65
115372,0.02
127278,0.96
45237,0.74
198573,0.96
58378,0.72
177075,0.96
145163,0.95
176735,0.9
165293,0.96
183490,0.96
21270,0.85
143265,0.92
81888,0.75
36240,0.34
55763,0.73
132483,0.91
186673,0.94
9487,0.74
119504,0.57
6707,0.68
53538,0.63
29124,0.8
50874,0.77
205483,0.88
14547,0.73
197418,0.91
128430,0.96
72151,0.71
114819,0.12
15121,0.87
68381,0.55
139518,0.95
14923,0.54
36570,0.49
81973,0.44
76812,0.43
34029,0.74
208242,0.88
193205,0.97
203183,0.96
120338,0.98
201800,0.97
90184,0.6
46899,0.83
84808,0.01
11136,0.8
160495,0.97
86488,0.09
94433,0.74
148585,0.95
164229,0.88
201608,0.97
22678,0.72
102922,0.67
67934,0.81
155620,0.98
38199,0.74
19923,0.86
38615,0.47
17131,0.7
98684,0.01
198616,0.92
106322,0.02
176299,0.91
175733,0.96
155686,0.94
38202,0.81
163587,0.97
100428,0.05
201708,0.96
10791,0.82
37370,0.68
187444,0.96
190209,0.9
151034,0.94
63878,0.79
59110,0.64
105921,0.02
25495,0.73
98582,0.09
44989,0.45
187622,0.93
42507,0.79
208976,0.96
113745,0.14
75302,0.59
21478,0.72
157679,0.93
193280,0.97
12865,0.87
146551,0.97
97554,0.28
30644,0.67
157420,0.92
89351,0.23
201326,0.97
79933,0.02
153552,0.88
195539,0.98
194782,0.95
147770,0.96
110256,0.29
52309,0.8
85845,0.68
93330,0.26
179292,0.95
152965,0.9
35045,0.86
27012,0.85
200163,0.97
30950,0.83
141125,0.91
207522,0.87
93975,0.31
74414,0.91
43297,0.83
28362,0.74
4226,0.56
26389,0.18
207497,0.91
42882,0.59
5133,0.75
104422,0.78
111511,0.47
39231,0.59
170518,0.93
16418,0.78
133527,0.97
9182,0.74
100660,0.4
202314,0.95
197952,0.96
45526,0.34
21020,0.79
125889,0.97
7688,0.63
134479,0.94
132079,0.92
174336,0.97
63012,0.63
123647,0.94
50922,0.5
14158,0.62
140499,0.96
188412,0.95
106067,0.52
70419,0.7
97641,0.75
108983,0.27
40077,0.38
96336,0.65
54701,0.8
61685,0.81
201328,0.93
76183,0.65
189053,0.95
169000,0.89
183610,0.97
136698,0.95
167297,0.97
90767,0.45
172949,0.97
48605,0.81
176683,0.89
105231,0.27
136473,0.93
112343,0.19
71219,0.82
6291,0.75
180563,0.97
23568,0.8
25217,0.83
179230,0.89
30466,0.69
105807,0.72
156584,0.96
100501,0.7
38439,0.83
35822,0.81
150775,0.95
162840,0.9
469,0.56
129812,0.94
77943,0.77
33287,0.77
27945,0.77
117134,0.52
103816,0.15
74626,0.78
146040,0.95
112149,0.01
155282,0.95
168790,0.94
32548,0.72
43865,0.11
88701,0.08
25499,0.77
93235,0.25
199511,0.96
174829,0.91
123117,0.95
41877,0.78
107557,0.02
5938,0.79
118852,0.53
206465,0.91
65903,0.91
86506,0.81
60688,0.87
152694,0.96
63158,0.88
88887,0.21
145189,0.89
91160,0.82
40540,0.64
201653,0.9
122210,0.95
166750,0.96
165,0.82
104901,0.03
206412,0.96
61765,0.44
29529,0.89
196821,0.91
129659,0.91
21877,0.69
129144,0.96
90517,0.07
59326,0.84
2253,0.61
184588,0.89
202756,0.95
189593,0.97
580,0.54
155254,0.96
84429,0.81
108592,0.18
29344,0.81
92681,0.02
95410,0.11
168998,0.96
4295,0.86
10866,0.77
109705,0.02
13886,0.51
35789,0.66
93875,0.61
168958,0.75
97995,0.26
92055,0.09
68496,0.6
186507,0.87
149022,0.9
38390,0.13
160732,0.89
163734,0.94
91911,0.68
99761,0.72
113156,0.82
140051,0.94
54471,0.79
15231,0.76
183135,0.96
1538,0.84
189692,0.94
29536,0.8
192928,0.95
46261,0.68
3039,0.86
46403,0.77
191713,0.91
4079,0.64
997,0.61
133642,0.95
17238,0.78
113873,0.06
157968,0.93
181902,0.89
197412,0.92
55409,0.9
158889,0.95
16260,0.87
150575,0.94
40706,0.7
102499,0.5
96145,0.48
29555,0.82
205232,0.95
107275,0.7
41463,0.79
160132,0.95
170932,0.94
179670,0.91
196964,0.95
88748,0.56
127892,0.96
107910,0.65
190532,0.89
145303,0.93
54307,0.66
55870,0.71
156869,0.95
15807,0.78
74335,0.75
186019,0.97
63528,0.86
23314,0.52
207221,0.94
157288,0.95
202105,0.97
41299,0.78
130545,0.96
37647,0.7
195867,0.93
1126,0.73
40330,0.24
98238,0.03
114235,0.53
140424,0.96
208255,0.92
177602,0.92
142512,0.97
109237,0.75
29051,0.75
103629,0.46
147519,0.97
12545,0.73
28118,0.81
117500,0.22
22677,0.79
130676,0.97
2759,0.8
34784,0.78
173848,0.96
49802,0.79
187181,0.96
75343,0.73
191558,0.96
68752,0.64
138794,0.94
120932,0.02
55478,0.81
148776,0.96
30656,0.8
205114,0.97
107677,0.01
15538,0.68
136516,0.95
28159,0.82
126997,0.97
25597,0.7
28832,0.75
206981,0.97
104497,0.57
48779,0.87
171198,0.91
825,0.67
108557,0.81
144262,0.87
7074,0.77
55761,0.76
143481,0.97
173631,0.97
72450,0.85
55236,0.72
90591,0.38
5073,0.75
12251,0.72
111111,0.18
19783,0.56
9643,0.51
174677,0.89
159108,0.95
87623,0.01
42773,0.77
103435,0.18
35133,0.64
208873,0.95
36396,0.21
144512,0.96
19429,0.81
167630,0.92
99624,0.69
102536,0.55
124985,0.97
119229,0.01
46150,0.76
66938,0.3
207743,0.93
6309,0.77
109492,0.02
136960,0.88
68284,0.74
10903,0.8
18107,0.61
49018,0.32
82702,0.02
72855,0.88
18605,0.7
184350,0.97
120774,0.22
106820,0.52
200054,0.97
82361,0.11
120843,0.07
105012,0.16
173099,0.95
152405,0.93
165187,0.95
147186,0.9
269,0.82
149556,0.94
178549,0.96
64537,0.61
123325,0.94
197823,0.89
41064,0.5
86537,0.53
175291,0.97
97686,0.71
53252,0.59
136493,0.96
37477,0.74
122148,0.96
86075,0.29
13931,0.83
121582,0.2
97941,0.02
135101,0.91
189310,0.94
168700,0.97
181157,0.96
161716,0.97
131458,0.96
121094,0.01
63874,0.73
16552,0.69
148187,0.96
177474,0.97
38371,0.66
82376,0.1
36226,0.78
200202,0.96
163776,0.97
195258,0.94
96665,0.41
153165,0.96
81247,0.01
197697,0.88
96419,0.74
41968,0.6
95442,0.02
50884,0.47
134959,0.96
12409,0.65
45586,0.61
98638,0.18
45134,0.73
132074,0.95
135420,0.95
75639,0.89
155208,0.95
111966,0.14
207564,0.91
64507,0.84
11215,0.87
71001,0.87
200765,0.95
107489,0.19
9619,0.79
174166,0.92
146324,0.95
104304,0.61
202418,0.96
159292,0.97
75869,0.72
62005,0.67
135589,0.96
45096,0.78
21032,0.68
46651,0.71
61716,0.8
80566,0.01
108311,0.52
146510,0.96
128012,0.66
188924,0.96
124856,0.97
96564,0.54
28357,0.73
157207,0.95
137254,0.97
91300,0.01
139729,0.96
37610,0.2
90817,0.05
40826,0.85
72301,0.7
109309,0.01
95257,0.8
12810,0.76
125750,0.94
157178,0.95
128,0.88
101464,0.02
34771,0.81
40819,0.79
146630,0.91
53474,0.84
101924,0.02
72482,0.79
179815,0.88
51792,0.84
181707,0.97
198432,0.94
185185,0.97
142501,0.96
168128,0.96
6152,0.82
21477,0.86
63152,0.8
69022,0.76
97732,0.67
128862,0.91
202064,0.94
24166,0.57
26770,0.86
96244,0.51
42596,0.57
63315,0.68
108642,0.01
37489,0.86
8682,0.8
87693,0.39
194663,0.92
162445,0.92
98331,0.01
200762,0.96
97222,0.22
165277,0.91
16490,0.67
156371,0.95
29276,0.81
186719,0.95
48115,0.65
24648,0.77
181283,0.94
143566,0.9
175346,0.97
162486,0.86
4675,0.43
137455,0.97
13676,0.78
131495,0.96
206774,0.86
39553,0.91
147521,0.96
147130,0.97
27751,0.81
158060,0.94
124688,0.91
74067,0.73
24682,0.88
36745,0.8
58252,0.75
82116,0.78
132438,0.96
3225,0.61
68094,0.89
202007,0.95
205347,0.95
128122,0.96
201067,0.95
62695,0.85
38581,0.65
46074,0.7
141219,0.94
10794,0.73
57090,0.81
195292,0.95
102252,0.4
40317,0.72
164035,0.97
199802,0.89
50627,0.84
65300,0.86
155318,0.95
111827,0.01
116140,0.55
159376,0.97
161984,0.9
32963,0.87
136095,0.94
91429,0.03
18583,0.74
144458,0.96
198801,0.97
153657,0.92
117700,0.48
62396,0.74
186304,0.91
208371,0.95
15606,0.68
137762,0.89
94486,0.54
106045,0.56
122548,0.96
134626,0.97
49937,0.67
175274,0.97
11689,0.79
108859,0.01
59334,0.53
32227,0.73
17555,0.8
163096,0.96
176433,0.95
14323,0.48
112690,0.72
19998,0.69
78386,0.01
19820,0.68
152439,0.97
188289,0.95
171847,0.92
170298,0.97
969,0.78
298,0.78
179633,0.97
147168,0.89
4301,0.82
75409,0.75
116903,0.27
180471,0.87
62129,0.56
48542,0.74
197579,0.95
153007,0.94
193741,0.96
4503,0.75
187188,0.96
188185,0.95
46599,0.54
64345,0.74
4334,0.77
136393,0.95
197533,0.91
176207,0.92
13823,0.08
31392,0.83
61613,0.69
185167,0.88
51606,0.82
208654,0.92
144547,0.95
167590,0.91
63519,0.75
130133,0.87
43757,0.84
189866,0.9
78630,0.02
86474,0.65
135489,0.95
89957,0.06
199496,0.94
120578,0.05
163087,0.97
43176,0.18
122840,0.92
156378,0.97
200166,0.95
84288,0.57
9165,0.76
116156,0.16
9688,0.78
59567,0.79
87581,0.55
34859,0.81
24667,0.79
129386,0.91
198905,0.96
207984,0.97
188370,0.96
154129,0.89
122102,0.07
151915,0.96
104267,0.11
28867,0.8
53842,0.8
115905,0.01
94812,0.02
75629,0.71
202619,0.95
130158,0.97
148095,0.96
88581,0.01
96464,0.38
198217,0.97
66396,0.47
32610,0.67
159743,0.96
163804,0.92
25889,0.68
85413,0.49
203014,0.97
56099,0.69
89830,0.01
69333,0.77
133467,0.95
140048,0.97
58438,0.67
171581,0.93
50750,0.78
64041,0.78
110800,0.12
166417,0.97
35797,0.82
194533,0.94
71295,0.82
14022,0.73
152420,0.96
17852,0.84
26243,0.63
200724,0.91
4168,0.8
82905,0.05
99767,0.02
160405,0.97
20396,0.88
170149,0.95
163799,0.92
83055,0.02
64390,0.82
197693,0.94
90719,0.84
6957,0.18
53946,0.64
65274,0.71
193788,0.96
202071,0.94
44750,0.74
19653,0.76
100414,0.18
188433,0.94
162337,0.95
134167,0.95
130329,0.97
123430,0.96
121171,0.94
170,0.84
94908,0.01
184601,0.97
196919,0.91
57374,0.2
74013,0.8
98364,0.28
155695,0.96
202393,0.92
187836,0.96
134685,0.97
176768,0.95
56426,0.48
205340,0.96
145212,0.96
166381,0.95
37676,0.75
69332,0.65
180963,0.91
34927,0.75
105521,0.74
3954,0.85
141879,0.96
208346,0.96
19633,0.4
159265,0.89
101737,0.07
171054,0.96
193720,0.96
31536,0.8
51980,0.79
184393,0.89
192980,0.91
3311,0.84
62914,0.6
44774,0.17
146913,0.94
196697,0.96
148924,0.92
55454,0.85
24477,0.82
161771,0.9
38661,0.49
127448,0.96
205244,0.96
177076,0.97
154746,0.92
155053,0.96
71475,0.73
204332,0.97
110578,0.25
176287,0.97
198588,0.94
35240,0.44
80998,0.02
15814,0.8
57302,0.84
186135,0.95
137718,0.96
207537,0.95
91537,0.02
65528,0.47
173280,0.9
157841,0.91
172433,0.95
166175,0.96
140123,0.94
151705,0.95
170627,0.97
36443,0.78
15381,0.84
165084,0.91
71160,0.59
173296,0.96
191679,0.94
76537,0.84
49660,0.56
130805,0.95
596,0.83
32803,0.89
144178,0.97
135901,0.96
50236,0.54
138168,0.98
9717,0.63
8498,0.55
20474,0.52
68550,0.83
83644,0.1
96340,0.73
77297,0.86
38575,0.81
182850,0.89
187807,0.91
127196,0.9
48543,0.86
168384,0.95
34483,0.76
26000,0.83
40497,0.71
63899,0.59
133398,0.86
174825,0.9
116437,0.54
127455,0.96
37291,0.82
34358,0.68
206824,0.97
146122,0.96
163637,0.97
103665,0.55
145710,0.89
35377,0.78
11864,0.15
59492,0.83
193935,0.97
198355,0.89
157254,0.93
190613,0.96
186708,0.95
116081,0.03
21146,0.57
90897,0.05
76205,0.73
191703,0.97
9908,0.76
72602,0.67
30948,0.73
159999,0.95
85498,0.14
165443,0.96
206042,0.95
4757,0.44
81787,0.5
95235,0.62
67985,0.88
182377,0.96
114950,0.19
54732,0.65
137563,0.95
28215,0.72
169536,0.96
147856,0.95
15106,0.68
55052,0.73
63844,0.68
100490,0.51
208393,0.94
62835,0.76
199587,0.96
32202,0.73
86109,0.02
31231,0.76
114998,0.02
135215,0.95
191415,0.95
112903,0.83
175742,0.93
106989,0.25
120644,0.96
205036,0.95
148202,0.96
143252,0.96
147811,0.95
111135,0.14
174998,0.96
118937,0.18
52914,0.85
54320,0.68
1207,0.74
18644,0.76
150975,0.92
10207,0.85
51629,0.83
35399,0.82
53945,0.82
159048,0.95
70647,0.1
91827,0.77
133514,0.95
93956,0.64
111381,0.67
204226,0.97
56423,0.52
198187,0.96
45420,0.81
116067,0.11
145129,0.96
103948,0.09
6153,0.81
123895,0.98
95923,0.72
170757,0.91
111139,0.79
44728,0.5
183291,0.95
139764,0.95
120077,0.96
159675,0.95
169659,0.96
106380,0.72
23569,0.3
28379,0.84
95727,0.02
60827,0.84
102090,0.09
92700,0.39
172325,0.96
166489,0.96
72422,0.21
943,0.62
71331,0.4
103667,0.71
21598,0.75
108666,0.8
92217,0.02
114693,0.02
63953,0.72
8379,0.85
125369,0.94
84596,0.23
146856,0.94
147872,0.97
173925,0.96
107878,0.78
154762,0.91
86625,0.02
116455,0.02
45629,0.79
84422,0.01
180718,0.96
85686,0.88
207965,0.96
83570,0.27
208596,0.95
69589,0.78
165944,0.97
195135,0.94
107889,0.01
206861,0.97
49147,0.83
45762,0.65
104061,0.69
140063,0.86
162853,0.98
196470,0.96
17868,0.68
198439,0.95
207938,0.95
152608,0.93
114391,0.43
165583,0.97
78647,0.03
21475,0.67
155570,0.95
83379,0.01
19253,0.62
46675,0.88
42621,0.79
3756,0.83
13546,0.75
190499,0.97
203737,0.97
122882,0.89
103429,0.01
13470,0.9
102085,0.42
12954,0.82
88952,0.86
9120,0.64
180025,0.97
159683,0.95
11371,0.64
186416,0.91
42411,0.71
107096,0.58
19917,0.67
49059,0.52
144990,0.97
68501,0.79
165194,0.95
22654,0.76
42091,0.81
6457,0.68
26580,0.84
205621,0.97
44921,0.8
96439,0.33
114273,0.71
60847,0.56
178630,0.91
103476,0.06
200118,0.93
183939,0.97
117765,0.52
81978,0.02
66769,0.77
120796,0.87
201980,0.95
17049,0.8
20533,0.86
150700,0.96
91747,0.02
86029,0.56
16600,0.57
28602,0.8
93822,0.01
91760,0.08
112471,0.43
80420,0.04
139517,0.92
376,0.74
167148,0.96
81237,0.04
86774,0.04
147149,0.96
99509,0.84
76388,0.78
191723,0.92
36039,0.72
122457,0.93
130288,0.97
131191,0.95
79829,0.12
152954,0.96
197522,0.96
205207,0.97
179112,0.96
181101,0.97
137287,0.97
124761,0.96
68241,0.46
27814,0.79
107454,0.53
145008,0.88
117372,0.21
124857,0.96
88549,0.49
186250,0.95
53350,0.3
159370,0.89
33169,0.79
156195,0.97
159421,0.93
